main.py --name=runs/googlenet/ --dataset=CIFAR10 --lr=0.001 --lr-decay-every=5 --momentum=0.9 --epochs=30 --batch-size=128 --pruning=True --seed=0 --model=googlenet --mgpu=False --group_wd_coeff=1e-8 --wd=0.0 --tensorboard=True --pruning-method=22 --data=/data/cifar-10-batches-py/ --no_grad_clip=True
network structure
Total pruning layers: 0
pruning_engine.load_mask(): did not find mask file, will load nothing
connect_gates_with_parameters_for_flops only supports resnet for now
learning rate adjusted: 0.001 1
Epoch: [1][0/390]	Time 1.959 (1.959)	Loss 8.9382 (8.9382)	Prec@1 0.000 (0.000)	Prec@5 0.781 (0.781)
Epoch: [5][210/390]	Time 0.214 (0.098)	Loss 0.5080 (0.5704)	Prec@1 80.469 (80.491)	Prec@5 100.000 (99.004)
Epoch: [5][220/390]	Time 0.215 (0.098)	Loss 0.4826 (0.5681)	Prec@1 83.594 (80.550)	Prec@5 99.219 (99.010)
Epoch: [5][230/390]	Time 0.211 (0.098)	Loss 0.5096 (0.5673)	Prec@1 83.594 (80.604)	Prec@5 98.438 (98.999)
Epoch: [5][240/390]	Time 0.213 (0.098)	Loss 0.5359 (0.5661)	Prec@1 77.344 (80.608)	Prec@5 99.219 (99.011)
Epoch: [5][250/390]	Time 0.211 (0.098)	Loss 0.6868 (0.5670)	Prec@1 80.469 (80.624)	Prec@5 98.438 (99.013)
Epoch: [5][260/390]	Time 0.212 (0.097)	Loss 0.5557 (0.5660)	Prec@1 79.688 (80.657)	Prec@5 99.219 (99.015)
Epoch: [5][270/390]	Time 0.215 (0.097)	Loss 0.6207 (0.5665)	Prec@1 79.688 (80.668)	Prec@5 97.656 (99.031)
Epoch: [5][280/390]	Time 0.208 (0.097)	Loss 0.6379 (0.5670)	Prec@1 78.125 (80.622)	Prec@5 96.875 (99.024)
Epoch: [5][290/390]	Time 0.213 (0.097)	Loss 0.5467 (0.5679)	Prec@1 78.906 (80.587)	Prec@5 99.219 (99.020)
Epoch: [5][300/390]	Time 0.213 (0.097)	Loss 0.6763 (0.5684)	Prec@1 75.000 (80.578)	Prec@5 98.438 (99.011)
Epoch: [5][310/390]	Time 0.211 (0.097)	Loss 0.4659 (0.5677)	Prec@1 85.938 (80.584)	Prec@5 98.438 (99.015)
Epoch: [5][320/390]	Time 0.213 (0.097)	Loss 0.3931 (0.5673)	Prec@1 85.938 (80.595)	Prec@5 99.219 (99.019)
Epoch: [5][330/390]	Time 0.213 (0.097)	Loss 0.5033 (0.5662)	Prec@1 79.688 (80.625)	Prec@5 98.438 (99.023)
Epoch: [5][340/390]	Time 0.212 (0.097)	Loss 0.7897 (0.5663)	Prec@1 73.438 (80.622)	Prec@5 96.875 (99.015)
Epoch: [5][350/390]	Time 0.208 (0.097)	Loss 0.4546 (0.5661)	Prec@1 84.375 (80.658)	Prec@5 100.000 (99.010)
Epoch: [5][360/390]	Time 0.212 (0.097)	Loss 0.5553 (0.5657)	Prec@1 82.812 (80.666)	Prec@5 100.000 (99.009)
Epoch: [5][370/390]	Time 0.215 (0.097)	Loss 0.5667 (0.5658)	Prec@1 78.906 (80.658)	Prec@5 97.656 (99.002)
Epoch: [5][380/390]	Time 0.212 (0.097)	Loss 0.6033 (0.5660)	Prec@1 79.688 (80.641)	Prec@5 99.219 (98.999)
neurons_optimizer_left 5959101 1950
 * Prec@1 72.520, Prec@5 97.790, Time 1.16559, Loss: 0.823
learning rate adjusted: 0.0001 6
Epoch: [6][0/390]	Time 0.612 (0.612)	Loss 0.7399 (0.7399)	Prec@1 73.438 (73.438)	Prec@5 96.875 (96.875)
Epoch: [6][10/390]	Time 0.209 (0.142)	Loss 0.5139 (0.5749)	Prec@1 82.812 (80.327)	Prec@5 100.000 (99.148)
Epoch: [6][20/390]	Time 0.212 (0.119)	Loss 0.4869 (0.5754)	Prec@1 84.375 (80.655)	Prec@5 100.000 (99.070)
Epoch: [6][30/390]	Time 0.213 (0.112)	Loss 0.6123 (0.5651)	Prec@1 74.219 (80.645)	Prec@5 99.219 (99.042)
Epoch: [6][40/390]	Time 0.215 (0.108)	Loss 0.5114 (0.5570)	Prec@1 78.906 (80.678)	Prec@5 100.000 (99.047)
Epoch: [6][50/390]	Time 0.211 (0.105)	Loss 0.5263 (0.5555)	Prec@1 79.688 (80.653)	Prec@5 99.219 (99.035)
Epoch: [6][60/390]	Time 0.212 (0.103)	Loss 0.6235 (0.5585)	Prec@1 81.250 (80.443)	Prec@5 97.656 (99.027)
Epoch: [6][70/390]	Time 0.211 (0.102)	Loss 0.5015 (0.5597)	Prec@1 84.375 (80.590)	Prec@5 99.219 (99.043)
Epoch: [6][80/390]	Time 0.214 (0.101)	Loss 0.5618 (0.5622)	Prec@1 77.344 (80.440)	Prec@5 100.000 (99.016)
Epoch: [6][90/390]	Time 0.210 (0.100)	Loss 0.4244 (0.5614)	Prec@1 79.688 (80.443)	Prec@5 99.219 (99.021)
Epoch: [6][100/390]	Time 0.211 (0.100)	Loss 0.4586 (0.5569)	Prec@1 82.812 (80.593)	Prec@5 100.000 (99.056)
Epoch: [6][110/390]	Time 0.209 (0.099)	Loss 0.6001 (0.5645)	Prec@1 75.781 (80.391)	Prec@5 99.219 (99.015)
Epoch: [6][120/390]	Time 0.213 (0.099)	Loss 0.5912 (0.5645)	Prec@1 78.125 (80.462)	Prec@5 100.000 (99.038)
Epoch: [6][130/390]	Time 0.211 (0.099)	Loss 0.7149 (0.5650)	Prec@1 73.438 (80.493)	Prec@5 99.219 (99.040)
Epoch: [6][140/390]	Time 0.209 (0.098)	Loss 0.6169 (0.5626)	Prec@1 75.781 (80.557)	Prec@5 100.000 (99.047)
Epoch: [6][150/390]	Time 0.210 (0.098)	Loss 0.5629 (0.5601)	Prec@1 79.688 (80.639)	Prec@5 99.219 (99.069)
Epoch: [6][160/390]	Time 0.208 (0.098)	Loss 0.5350 (0.5609)	Prec@1 81.250 (80.653)	Prec@5 99.219 (99.054)
Epoch: [6][170/390]	Time 0.209 (0.097)	Loss 0.4361 (0.5601)	Prec@1 87.500 (80.779)	Prec@5 100.000 (99.054)
Epoch: [6][180/390]	Time 0.212 (0.097)	Loss 0.5022 (0.5589)	Prec@1 84.375 (80.814)	Prec@5 99.219 (99.037)
Epoch: [6][190/390]	Time 0.211 (0.097)	Loss 0.4981 (0.5577)	Prec@1 84.375 (80.931)	Prec@5 99.219 (99.043)
Epoch: [6][200/390]	Time 0.211 (0.097)	Loss 0.4637 (0.5557)	Prec@1 85.938 (81.028)	Prec@5 100.000 (99.079)
Epoch: [6][210/390]	Time 0.208 (0.097)	Loss 0.4894 (0.5550)	Prec@1 84.375 (81.024)	Prec@5 98.438 (99.082)
Epoch: [6][220/390]	Time 0.211 (0.097)	Loss 0.7228 (0.5542)	Prec@1 75.000 (81.056)	Prec@5 98.438 (99.084)
Epoch: [6][230/390]	Time 0.211 (0.097)	Loss 0.4436 (0.5528)	Prec@1 85.938 (81.074)	Prec@5 99.219 (99.100)
Epoch: [6][240/390]	Time 0.210 (0.097)	Loss 0.6235 (0.5529)	Prec@1 81.250 (81.091)	Prec@5 98.438 (99.102)
Epoch: [6][250/390]	Time 0.210 (0.096)	Loss 0.5697 (0.5516)	Prec@1 81.250 (81.088)	Prec@5 98.438 (99.113)
Epoch: [6][260/390]	Time 0.212 (0.096)	Loss 0.5079 (0.5508)	Prec@1 81.250 (81.151)	Prec@5 100.000 (99.120)
Epoch: [6][270/390]	Time 0.211 (0.096)	Loss 0.4129 (0.5508)	Prec@1 84.375 (81.138)	Prec@5 100.000 (99.121)
Epoch: [6][280/390]	Time 0.212 (0.096)	Loss 0.6472 (0.5517)	Prec@1 74.219 (81.128)	Prec@5 99.219 (99.121)
Epoch: [6][290/390]	Time 0.209 (0.096)	Loss 0.6195 (0.5509)	Prec@1 79.688 (81.175)	Prec@5 97.656 (99.130)
Epoch: [6][300/390]	Time 0.214 (0.096)	Loss 0.6878 (0.5513)	Prec@1 75.781 (81.159)	Prec@5 98.438 (99.128)
Epoch: [6][310/390]	Time 0.210 (0.096)	Loss 0.7932 (0.5533)	Prec@1 78.125 (81.104)	Prec@5 99.219 (99.116)
Epoch: [6][320/390]	Time 0.208 (0.096)	Loss 0.5651 (0.5536)	Prec@1 81.250 (81.104)	Prec@5 98.438 (99.104)
Epoch: [6][330/390]	Time 0.209 (0.096)	Loss 0.5326 (0.5534)	Prec@1 80.469 (81.132)	Prec@5 98.438 (99.105)
Epoch: [6][340/390]	Time 0.212 (0.096)	Loss 0.5631 (0.5543)	Prec@1 82.031 (81.122)	Prec@5 98.438 (99.095)
Epoch: [6][350/390]	Time 0.211 (0.096)	Loss 0.5431 (0.5541)	Prec@1 81.250 (81.123)	Prec@5 98.438 (99.074)
Epoch: [6][360/390]	Time 0.211 (0.096)	Loss 0.7206 (0.5543)	Prec@1 79.688 (81.105)	Prec@5 99.219 (99.080)
Epoch: [6][370/390]	Time 0.212 (0.096)	Loss 0.6531 (0.5545)	Prec@1 82.031 (81.103)	Prec@5 98.438 (99.086)
Epoch: [6][380/390]	Time 0.211 (0.096)	Loss 0.4931 (0.5553)	Prec@1 83.594 (81.055)	Prec@5 100.000 (99.085)
neurons_optimizer_left 5955036 2340
 * Prec@1 72.610, Prec@5 97.850, Time 1.09359, Loss: 0.825
learning rate adjusted: 0.0001 7
Epoch: [7][0/390]	Time 0.624 (0.624)	Loss 0.5212 (0.5212)	Prec@1 85.938 (85.938)	Prec@5 100.000 (100.000)
Epoch: [7][10/390]	Time 0.208 (0.142)	Loss 0.5663 (0.5734)	Prec@1 78.906 (81.108)	Prec@5 100.000 (99.148)
Epoch: [7][20/390]	Time 0.212 (0.120)	Loss 0.5384 (0.5557)	Prec@1 79.688 (81.473)	Prec@5 100.000 (98.958)
Epoch: [7][30/390]	Time 0.214 (0.111)	Loss 0.4454 (0.5346)	Prec@1 85.938 (81.779)	Prec@5 100.000 (99.017)
Epoch: [7][40/390]	Time 0.210 (0.107)	Loss 0.5802 (0.5468)	Prec@1 78.906 (81.536)	Prec@5 99.219 (98.971)
Epoch: [7][50/390]	Time 0.208 (0.104)	Loss 0.6403 (0.5463)	Prec@1 79.688 (81.464)	Prec@5 98.438 (99.020)
Epoch: [7][60/390]	Time 0.213 (0.102)	Loss 0.6430 (0.5458)	Prec@1 78.906 (81.391)	Prec@5 99.219 (99.065)
Epoch: [7][70/390]	Time 0.212 (0.101)	Loss 0.5226 (0.5430)	Prec@1 80.469 (81.283)	Prec@5 99.219 (99.065)
Epoch: [7][80/390]	Time 0.213 (0.100)	Loss 0.4637 (0.5420)	Prec@1 82.031 (81.337)	Prec@5 100.000 (99.064)
Epoch: [7][90/390]	Time 0.208 (0.099)	Loss 0.4255 (0.5413)	Prec@1 83.594 (81.344)	Prec@5 100.000 (99.081)
Epoch: [7][100/390]	Time 0.217 (0.099)	Loss 0.4844 (0.5400)	Prec@1 85.156 (81.428)	Prec@5 98.438 (99.118)
Epoch: [7][110/390]	Time 0.216 (0.099)	Loss 0.6112 (0.5408)	Prec@1 77.344 (81.426)	Prec@5 100.000 (99.099)
Epoch: [7][120/390]	Time 0.210 (0.098)	Loss 0.7141 (0.5422)	Prec@1 75.781 (81.360)	Prec@5 97.656 (99.090)
Epoch: [7][130/390]	Time 0.213 (0.098)	Loss 0.4812 (0.5417)	Prec@1 85.938 (81.387)	Prec@5 99.219 (99.105)
Epoch: [7][140/390]	Time 0.214 (0.098)	Loss 0.5497 (0.5418)	Prec@1 80.469 (81.339)	Prec@5 99.219 (99.102)
Epoch: [7][150/390]	Time 0.211 (0.098)	Loss 0.5676 (0.5430)	Prec@1 78.125 (81.328)	Prec@5 99.219 (99.105)
Epoch: [7][160/390]	Time 0.209 (0.098)	Loss 0.3743 (0.5440)	Prec@1 84.375 (81.255)	Prec@5 99.219 (99.131)
Epoch: [7][170/390]	Time 0.212 (0.097)	Loss 0.4735 (0.5409)	Prec@1 85.156 (81.355)	Prec@5 100.000 (99.137)
Epoch: [7][180/390]	Time 0.211 (0.097)	Loss 0.6470 (0.5419)	Prec@1 84.375 (81.367)	Prec@5 98.438 (99.111)
Epoch: [7][190/390]	Time 0.212 (0.097)	Loss 0.6868 (0.5418)	Prec@1 75.000 (81.340)	Prec@5 99.219 (99.116)
Epoch: [7][200/390]	Time 0.213 (0.097)	Loss 0.6415 (0.5436)	Prec@1 75.781 (81.277)	Prec@5 99.219 (99.110)
Epoch: [7][210/390]	Time 0.212 (0.097)	Loss 0.4154 (0.5420)	Prec@1 84.375 (81.328)	Prec@5 100.000 (99.108)
Epoch: [7][220/390]	Time 0.212 (0.097)	Loss 0.4933 (0.5411)	Prec@1 82.812 (81.317)	Prec@5 99.219 (99.120)
Epoch: [7][230/390]	Time 0.213 (0.097)	Loss 0.4789 (0.5407)	Prec@1 84.375 (81.385)	Prec@5 100.000 (99.121)
Epoch: [7][240/390]	Time 0.213 (0.097)	Loss 0.5445 (0.5391)	Prec@1 82.812 (81.454)	Prec@5 98.438 (99.125)
Epoch: [7][250/390]	Time 0.211 (0.097)	Loss 0.4542 (0.5392)	Prec@1 88.281 (81.468)	Prec@5 100.000 (99.135)
Epoch: [7][260/390]	Time 0.212 (0.097)	Loss 0.5182 (0.5396)	Prec@1 78.906 (81.448)	Prec@5 99.219 (99.147)
Epoch: [7][270/390]	Time 0.212 (0.097)	Loss 0.5788 (0.5401)	Prec@1 82.812 (81.423)	Prec@5 97.656 (99.152)
Epoch: [7][280/390]	Time 0.215 (0.097)	Loss 0.4735 (0.5389)	Prec@1 84.375 (81.478)	Prec@5 99.219 (99.152)
Epoch: [7][290/390]	Time 0.217 (0.097)	Loss 0.5618 (0.5372)	Prec@1 81.250 (81.578)	Prec@5 99.219 (99.157)
Epoch: [7][300/390]	Time 0.215 (0.097)	Loss 0.4902 (0.5365)	Prec@1 85.156 (81.595)	Prec@5 99.219 (99.154)
Epoch: [7][310/390]	Time 0.210 (0.097)	Loss 0.4029 (0.5361)	Prec@1 87.500 (81.622)	Prec@5 100.000 (99.158)
Epoch: [7][320/390]	Time 0.208 (0.097)	Loss 0.5836 (0.5353)	Prec@1 82.031 (81.625)	Prec@5 98.438 (99.163)
Epoch: [7][330/390]	Time 0.209 (0.096)	Loss 0.5623 (0.5347)	Prec@1 80.469 (81.637)	Prec@5 99.219 (99.150)
Epoch: [7][340/390]	Time 0.210 (0.096)	Loss 0.5863 (0.5345)	Prec@1 77.344 (81.644)	Prec@5 100.000 (99.150)
Epoch: [7][350/390]	Time 0.208 (0.096)	Loss 0.5472 (0.5343)	Prec@1 82.031 (81.680)	Prec@5 99.219 (99.150)
Epoch: [7][360/390]	Time 0.209 (0.096)	Loss 0.5633 (0.5344)	Prec@1 80.469 (81.683)	Prec@5 100.000 (99.154)
Epoch: [7][370/390]	Time 0.213 (0.096)	Loss 0.6688 (0.5359)	Prec@1 75.000 (81.631)	Prec@5 98.438 (99.158)
Epoch: [7][380/390]	Time 0.211 (0.096)	Loss 0.6212 (0.5362)	Prec@1 78.906 (81.619)	Prec@5 97.656 (99.153)
neurons_optimizer_left 5953501 2730
 * Prec@1 72.750, Prec@5 97.800, Time 1.05270, Loss: 0.828
learning rate adjusted: 0.0001 8
Epoch: [8][0/390]	Time 0.623 (0.623)	Loss 0.5303 (0.5303)	Prec@1 81.250 (81.250)	Prec@5 98.438 (98.438)
Epoch: [8][10/390]	Time 0.213 (0.143)	Loss 0.5295 (0.5133)	Prec@1 82.031 (80.824)	Prec@5 100.000 (99.361)
Epoch: [8][20/390]	Time 0.212 (0.120)	Loss 0.5466 (0.5304)	Prec@1 77.344 (80.915)	Prec@5 100.000 (99.293)
Epoch: [8][30/390]	Time 0.212 (0.112)	Loss 0.5392 (0.5369)	Prec@1 80.469 (80.973)	Prec@5 99.219 (99.118)
Epoch: [8][40/390]	Time 0.210 (0.108)	Loss 0.4834 (0.5283)	Prec@1 81.250 (81.326)	Prec@5 100.000 (99.181)
Epoch: [8][50/390]	Time 0.211 (0.106)	Loss 0.6770 (0.5314)	Prec@1 74.219 (81.342)	Prec@5 99.219 (99.173)
Epoch: [8][60/390]	Time 0.213 (0.104)	Loss 0.3349 (0.5279)	Prec@1 89.062 (81.532)	Prec@5 100.000 (99.103)
Epoch: [8][70/390]	Time 0.215 (0.103)	Loss 0.4379 (0.5263)	Prec@1 85.938 (81.712)	Prec@5 100.000 (99.186)
Epoch: [8][80/390]	Time 0.213 (0.102)	Loss 0.6399 (0.5264)	Prec@1 82.031 (81.848)	Prec@5 99.219 (99.209)
Epoch: [8][90/390]	Time 0.208 (0.101)	Loss 0.4722 (0.5185)	Prec@1 82.031 (82.151)	Prec@5 99.219 (99.253)
Epoch: [8][100/390]	Time 0.215 (0.101)	Loss 0.6583 (0.5171)	Prec@1 74.219 (82.232)	Prec@5 100.000 (99.257)
Epoch: [8][110/390]	Time 0.211 (0.100)	Loss 0.5871 (0.5185)	Prec@1 79.688 (82.179)	Prec@5 98.438 (99.261)
Epoch: [8][120/390]	Time 0.215 (0.099)	Loss 0.4342 (0.5171)	Prec@1 82.812 (82.173)	Prec@5 100.000 (99.270)
Epoch: [8][130/390]	Time 0.211 (0.099)	Loss 0.5701 (0.5232)	Prec@1 79.688 (81.918)	Prec@5 99.219 (99.219)
Epoch: [8][140/390]	Time 0.210 (0.098)	Loss 0.5512 (0.5228)	Prec@1 80.469 (81.987)	Prec@5 100.000 (99.230)
Epoch: [8][150/390]	Time 0.213 (0.098)	Loss 0.5275 (0.5226)	Prec@1 76.562 (81.990)	Prec@5 100.000 (99.234)
Epoch: [8][160/390]	Time 0.213 (0.098)	Loss 0.5540 (0.5204)	Prec@1 84.375 (82.089)	Prec@5 99.219 (99.262)
Epoch: [8][170/390]	Time 0.214 (0.097)	Loss 0.6778 (0.5207)	Prec@1 76.562 (82.031)	Prec@5 98.438 (99.260)
Epoch: [8][180/390]	Time 0.212 (0.097)	Loss 0.4543 (0.5191)	Prec@1 84.375 (82.079)	Prec@5 100.000 (99.266)
Epoch: [8][190/390]	Time 0.211 (0.097)	Loss 0.4748 (0.5162)	Prec@1 82.031 (82.166)	Prec@5 99.219 (99.272)
Epoch: [8][200/390]	Time 0.212 (0.097)	Loss 0.6086 (0.5150)	Prec@1 78.125 (82.132)	Prec@5 98.438 (99.277)
Epoch: [8][210/390]	Time 0.211 (0.097)	Loss 0.4185 (0.5130)	Prec@1 86.719 (82.165)	Prec@5 98.438 (99.282)
Epoch: [8][220/390]	Time 0.211 (0.097)	Loss 0.6614 (0.5142)	Prec@1 79.688 (82.166)	Prec@5 98.438 (99.279)
Epoch: [8][230/390]	Time 0.211 (0.097)	Loss 0.5106 (0.5152)	Prec@1 78.125 (82.136)	Prec@5 99.219 (99.280)
Epoch: [8][240/390]	Time 0.211 (0.096)	Loss 0.4580 (0.5143)	Prec@1 85.938 (82.190)	Prec@5 99.219 (99.284)
Epoch: [8][250/390]	Time 0.212 (0.096)	Loss 0.6045 (0.5147)	Prec@1 76.562 (82.159)	Prec@5 100.000 (99.278)
Epoch: [8][260/390]	Time 0.211 (0.096)	Loss 0.5454 (0.5160)	Prec@1 85.938 (82.199)	Prec@5 98.438 (99.270)
Epoch: [8][270/390]	Time 0.212 (0.096)	Loss 0.4265 (0.5156)	Prec@1 86.719 (82.224)	Prec@5 97.656 (99.250)
Epoch: [8][280/390]	Time 0.212 (0.096)	Loss 0.4977 (0.5151)	Prec@1 82.812 (82.281)	Prec@5 100.000 (99.247)
Epoch: [8][290/390]	Time 0.211 (0.096)	Loss 0.5979 (0.5154)	Prec@1 75.781 (82.227)	Prec@5 99.219 (99.238)
Epoch: [8][300/390]	Time 0.208 (0.096)	Loss 0.5100 (0.5166)	Prec@1 83.594 (82.223)	Prec@5 99.219 (99.224)
Epoch: [8][310/390]	Time 0.208 (0.096)	Loss 0.6225 (0.5167)	Prec@1 76.562 (82.250)	Prec@5 100.000 (99.226)
Epoch: [8][320/390]	Time 0.208 (0.096)	Loss 0.4052 (0.5168)	Prec@1 85.938 (82.277)	Prec@5 99.219 (99.219)
Epoch: [8][330/390]	Time 0.212 (0.096)	Loss 0.4744 (0.5168)	Prec@1 82.812 (82.258)	Prec@5 99.219 (99.221)
Epoch: [8][340/390]	Time 0.213 (0.096)	Loss 0.4043 (0.5173)	Prec@1 85.938 (82.224)	Prec@5 100.000 (99.219)
Epoch: [8][350/390]	Time 0.214 (0.096)	Loss 0.6716 (0.5171)	Prec@1 75.781 (82.236)	Prec@5 99.219 (99.214)
Epoch: [8][360/390]	Time 0.214 (0.096)	Loss 0.4594 (0.5169)	Prec@1 82.031 (82.239)	Prec@5 99.219 (99.210)
Epoch: [8][370/390]	Time 0.212 (0.096)	Loss 0.6401 (0.5177)	Prec@1 78.125 (82.238)	Prec@5 99.219 (99.204)
Epoch: [8][380/390]	Time 0.211 (0.096)	Loss 0.4775 (0.5180)	Prec@1 84.375 (82.201)	Prec@5 100.000 (99.204)
neurons_optimizer_left 5945813 3120
 * Prec@1 72.730, Prec@5 97.810, Time 1.13807, Loss: 0.830
learning rate adjusted: 0.0001 9
Epoch: [9][0/390]	Time 0.606 (0.606)	Loss 0.5531 (0.5531)	Prec@1 78.906 (78.906)	Prec@5 99.219 (99.219)
Epoch: [9][10/390]	Time 0.211 (0.142)	Loss 0.6142 (0.5226)	Prec@1 75.781 (81.676)	Prec@5 98.438 (99.219)
Epoch: [9][20/390]	Time 0.215 (0.120)	Loss 0.5036 (0.5121)	Prec@1 82.031 (82.403)	Prec@5 99.219 (99.107)
Epoch: [9][30/390]	Time 0.209 (0.112)	Loss 0.3950 (0.5030)	Prec@1 87.500 (82.611)	Prec@5 100.000 (99.244)
Epoch: [9][40/390]	Time 0.218 (0.108)	Loss 0.5321 (0.5154)	Prec@1 85.938 (82.450)	Prec@5 99.219 (99.200)
Epoch: [9][50/390]	Time 0.216 (0.106)	Loss 0.7247 (0.5258)	Prec@1 79.688 (81.909)	Prec@5 99.219 (99.203)
Epoch: [9][60/390]	Time 0.209 (0.104)	Loss 0.6279 (0.5235)	Prec@1 83.594 (82.108)	Prec@5 96.875 (99.193)
Epoch: [9][70/390]	Time 0.211 (0.103)	Loss 0.7295 (0.5250)	Prec@1 75.781 (82.097)	Prec@5 99.219 (99.186)
Epoch: [9][80/390]	Time 0.210 (0.101)	Loss 0.3833 (0.5164)	Prec@1 82.812 (82.350)	Prec@5 100.000 (99.219)
Epoch: [9][90/390]	Time 0.213 (0.101)	Loss 0.4224 (0.5151)	Prec@1 84.375 (82.452)	Prec@5 100.000 (99.236)
Epoch: [9][100/390]	Time 0.210 (0.100)	Loss 0.6090 (0.5112)	Prec@1 80.469 (82.596)	Prec@5 99.219 (99.273)
Epoch: [9][110/390]	Time 0.213 (0.100)	Loss 0.5437 (0.5130)	Prec@1 78.906 (82.538)	Prec@5 100.000 (99.261)
Epoch: [9][120/390]	Time 0.212 (0.099)	Loss 0.5592 (0.5119)	Prec@1 78.125 (82.490)	Prec@5 98.438 (99.257)
Epoch: [9][130/390]	Time 0.216 (0.099)	Loss 0.3492 (0.5114)	Prec@1 90.625 (82.520)	Prec@5 99.219 (99.266)
Epoch: [9][140/390]	Time 0.211 (0.099)	Loss 0.4569 (0.5094)	Prec@1 84.375 (82.558)	Prec@5 98.438 (99.258)
Epoch: [9][150/390]	Time 0.216 (0.099)	Loss 0.4505 (0.5070)	Prec@1 85.156 (82.621)	Prec@5 99.219 (99.265)
Epoch: [9][160/390]	Time 0.213 (0.098)	Loss 0.4983 (0.5075)	Prec@1 81.250 (82.604)	Prec@5 100.000 (99.258)
Epoch: [9][170/390]	Time 0.214 (0.098)	Loss 0.4859 (0.5072)	Prec@1 84.375 (82.680)	Prec@5 99.219 (99.255)
Epoch: [9][180/390]	Time 0.211 (0.098)	Loss 0.3231 (0.5059)	Prec@1 90.625 (82.752)	Prec@5 99.219 (99.253)
Epoch: [9][190/390]	Time 0.213 (0.098)	Loss 0.5003 (0.5048)	Prec@1 83.594 (82.780)	Prec@5 98.438 (99.251)
Epoch: [9][200/390]	Time 0.212 (0.098)	Loss 0.4711 (0.5051)	Prec@1 81.250 (82.758)	Prec@5 100.000 (99.250)
Epoch: [9][210/390]	Time 0.212 (0.098)	Loss 0.3838 (0.5075)	Prec@1 89.062 (82.672)	Prec@5 99.219 (99.219)
Epoch: [9][220/390]	Time 0.210 (0.097)	Loss 0.3724 (0.5091)	Prec@1 85.938 (82.558)	Prec@5 99.219 (99.219)
Epoch: [9][230/390]	Time 0.214 (0.097)	Loss 0.5114 (0.5098)	Prec@1 81.250 (82.583)	Prec@5 98.438 (99.215)
Epoch: [9][240/390]	Time 0.211 (0.097)	Loss 0.5026 (0.5104)	Prec@1 81.250 (82.553)	Prec@5 98.438 (99.222)
Epoch: [9][250/390]	Time 0.214 (0.097)	Loss 0.4129 (0.5091)	Prec@1 84.375 (82.573)	Prec@5 100.000 (99.237)
Epoch: [9][260/390]	Time 0.211 (0.097)	Loss 0.4865 (0.5098)	Prec@1 82.031 (82.504)	Prec@5 99.219 (99.225)
Epoch: [9][270/390]	Time 0.212 (0.097)	Loss 0.6927 (0.5109)	Prec@1 76.562 (82.478)	Prec@5 96.875 (99.216)
Epoch: [9][280/390]	Time 0.212 (0.097)	Loss 0.5049 (0.5090)	Prec@1 82.031 (82.471)	Prec@5 98.438 (99.224)
Epoch: [9][290/390]	Time 0.215 (0.097)	Loss 0.4066 (0.5087)	Prec@1 83.594 (82.490)	Prec@5 100.000 (99.232)
Epoch: [9][300/390]	Time 0.216 (0.097)	Loss 0.3872 (0.5085)	Prec@1 89.062 (82.511)	Prec@5 100.000 (99.237)
Epoch: [9][310/390]	Time 0.211 (0.097)	Loss 0.5337 (0.5086)	Prec@1 79.688 (82.493)	Prec@5 99.219 (99.244)
Epoch: [9][320/390]	Time 0.211 (0.096)	Loss 0.4641 (0.5081)	Prec@1 83.594 (82.525)	Prec@5 100.000 (99.243)
Epoch: [9][330/390]	Time 0.211 (0.096)	Loss 0.5103 (0.5081)	Prec@1 81.250 (82.536)	Prec@5 100.000 (99.245)
Epoch: [9][340/390]	Time 0.211 (0.096)	Loss 0.4816 (0.5078)	Prec@1 82.031 (82.542)	Prec@5 98.438 (99.244)
Epoch: [9][350/390]	Time 0.210 (0.096)	Loss 0.5504 (0.5100)	Prec@1 79.688 (82.468)	Prec@5 99.219 (99.230)
Epoch: [9][360/390]	Time 0.211 (0.096)	Loss 0.5296 (0.5098)	Prec@1 78.906 (82.464)	Prec@5 100.000 (99.238)
Epoch: [9][370/390]	Time 0.211 (0.096)	Loss 0.3747 (0.5095)	Prec@1 85.156 (82.480)	Prec@5 99.219 (99.238)
Epoch: [9][380/390]	Time 0.210 (0.096)	Loss 0.4052 (0.5093)	Prec@1 85.938 (82.470)	Prec@5 100.000 (99.239)
neurons_optimizer_left 5942765 3510
 * Prec@1 73.020, Prec@5 97.840, Time 1.22210, Loss: 0.833
learning rate adjusted: 1.0000000000000003e-05 10
Epoch: [10][0/390]	Time 0.657 (0.657)	Loss 0.4315 (0.4315)	Prec@1 85.156 (85.156)	Prec@5 100.000 (100.000)
Epoch: [10][10/390]	Time 0.218 (0.149)	Loss 0.3879 (0.4743)	Prec@1 85.938 (84.162)	Prec@5 99.219 (98.864)
Epoch: [10][20/390]	Time 0.216 (0.124)	Loss 0.5166 (0.4703)	Prec@1 82.812 (83.854)	Prec@5 98.438 (99.033)
Epoch: [10][30/390]	Time 0.213 (0.115)	Loss 0.3496 (0.4687)	Prec@1 87.500 (83.896)	Prec@5 100.000 (99.118)
Epoch: [10][40/390]	Time 0.211 (0.110)	Loss 0.4219 (0.4694)	Prec@1 85.156 (83.822)	Prec@5 99.219 (99.181)
